TIME,GEO,SEX,UNIT,AGE,C_BIRTH,Value,Flag and Footnotes
2006,Ireland,Males,Percentage,From 15 to 24 years,Total,9,
2006,Ireland,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2006,Ireland,Males,Percentage,From 15 to 29 years,Reporting country,7.7,
2006,Ireland,Males,Percentage,From 15 to 29 years,Total,7.3,
2006,Ireland,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2006,Ireland,Males,Percentage,From 20 to 24 years,Reporting country,8,
2006,Ireland,Males,Percentage,From 20 to 24 years,Total,7.5,
2006,Ireland,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2006,Ireland,Males,Percentage,From 20 to 29 years,Reporting country,6.7,
2006,Ireland,Males,Percentage,From 20 to 29 years,Total,6.3,
2006,Ireland,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2006,Ireland,Males,Percentage,From 25 to 29 years,Reporting country,5.6,
2006,Ireland,Males,Percentage,From 25 to 29 years,Total,5.4,
2006,Ireland,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2006,Ireland,Females,Percentage,From 15 to 19 years,Reporting country,12.7,
2006,Ireland,Females,Percentage,From 15 to 19 years,Total,13,
2006,Ireland,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2006,Ireland,Females,Percentage,From 15 to 24 years,Reporting country,7.8,
2006,Ireland,Females,Percentage,From 15 to 24 years,Total,8.1,
2006,Ireland,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2006,Ireland,Females,Percentage,From 15 to 29 years,Reporting country,5.8,
2006,Ireland,Females,Percentage,From 15 to 29 years,Total,6.2,
2006,Ireland,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2006,Ireland,Females,Percentage,From 20 to 24 years,Reporting country,6.2,
2006,Ireland,Females,Percentage,From 20 to 24 years,Total,6.7,
2006,Ireland,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2006,Ireland,Females,Percentage,From 20 to 29 years,Reporting country,4.7,
2006,Ireland,Females,Percentage,From 20 to 29 years,Total,5.3,
2006,Ireland,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2006,Ireland,Females,Percentage,From 25 to 29 years,Reporting country,3.5,
2006,Ireland,Females,Percentage,From 25 to 29 years,Total,4.3,
2006,Greece,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2006,Greece,Total,Percentage,From 15 to 19 years,Reporting country,32.6,
2006,Greece,Total,Percentage,From 15 to 19 years,Total,31.7,
2006,Greece,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2006,Greece,Total,Percentage,From 15 to 24 years,Reporting country,25.9,
2006,Greece,Total,Percentage,From 15 to 24 years,Total,25,
2006,Greece,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,36.2,u
2006,Greece,Total,Percentage,From 15 to 29 years,Reporting country,18.7,
2006,Greece,Total,Percentage,From 15 to 29 years,Total,18.1,
2006,Greece,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2006,Greece,Total,Percentage,From 20 to 24 years,Reporting country,24.8,
2006,Greece,Total,Percentage,From 20 to 24 years,Total,23.8,
2006,Greece,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,33.6,u
2006,Greece,Total,Percentage,From 20 to 29 years,Reporting country,17.9,
2006,Greece,Total,Percentage,From 20 to 29 years,Total,17.3,
2006,Greece,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2006,Greece,Total,Percentage,From 25 to 29 years,Reporting country,14.4,
2006,Greece,Total,Percentage,From 25 to 29 years,Total,14,
2006,Greece,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2006,Greece,Males,Percentage,From 15 to 19 years,Reporting country,26.7,
2006,Greece,Males,Percentage,From 15 to 19 years,Total,25.9,
2006,Greece,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2006,Greece,Males,Percentage,From 15 to 24 years,Reporting country,18.8,
2006,Greece,Males,Percentage,From 15 to 24 years,Total,17.6,
2006,Greece,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2006,Greece,Males,Percentage,From 15 to 29 years,Reporting country,13.5,
2006,Greece,Males,Percentage,From 15 to 29 years,Total,12.7,
2006,Greece,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2006,Greece,Males,Percentage,From 20 to 24 years,Reporting country,17.3,
2006,Greece,Males,Percentage,From 20 to 24 years,Total,16,
2006,Greece,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2006,Greece,Males,Percentage,From 20 to 29 years,Reporting country,12.7,
2006,Greece,Males,Percentage,From 20 to 29 years,Total,11.8,
2006,Greece,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2006,Greece,Males,Percentage,From 25 to 29 years,Reporting country,10.3,
2006,Greece,Males,Percentage,From 25 to 29 years,Total,9.7,
2006,Greece,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2006,Greece,Females,Percentage,From 15 to 19 years,Reporting country,41.1,
2006,Greece,Females,Percentage,From 15 to 19 years,Total,41.2,
2006,Greece,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2006,Greece,Females,Percentage,From 15 to 24 years,Reporting country,34.3,
2006,Greece,Females,Percentage,From 15 to 24 years,Total,34.2,
2006,Greece,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2006,Greece,Females,Percentage,From 15 to 29 years,Reporting country,24.9,
2006,Greece,Females,Percentage,From 15 to 29 years,Total,24.9,
2006,Greece,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2006,Greece,Females,Percentage,From 20 to 24 years,Reporting country,33.3,
2006,Greece,Females,Percentage,From 20 to 24 years,Total,33.2,
2006,Greece,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2006,Greece,Females,Percentage,From 20 to 29 years,Reporting country,24.1,
2006,Greece,Females,Percentage,From 20 to 29 years,Total,24.1,
2006,Greece,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2006,Greece,Females,Percentage,From 25 to 29 years,Reporting country,19.2,
2006,Greece,Females,Percentage,From 25 to 29 years,Total,19.3,
2006,Spain,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2006,Spain,Total,Percentage,From 15 to 19 years,Reporting country,28.7,
2006,Spain,Total,Percentage,From 15 to 19 years,Total,29.1,
2006,Spain,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,9.5,u
2006,Spain,Total,Percentage,From 15 to 24 years,Reporting country,18,
2006,Spain,Total,Percentage,From 15 to 24 years,Total,17.9,
2006,Spain,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,11,
2006,Spain,Total,Percentage,From 15 to 29 years,Reporting country,13.4,
2006,Spain,Total,Percentage,From 15 to 29 years,Total,13.5,
2006,Spain,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,9.1,u
2006,Spain,Total,Percentage,From 20 to 24 years,Reporting country,15,
2006,Spain,Total,Percentage,From 20 to 24 years,Total,14.7,
2006,Spain,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,11,
2006,Spain,Total,Percentage,From 20 to 29 years,Reporting country,11.7,
2006,Spain,Total,Percentage,From 20 to 29 years,Total,11.8,
2006,Spain,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,11.9,
2006,Spain,Total,Percentage,From 25 to 29 years,Reporting country,9.7,
2006,Spain,Total,Percentage,From 25 to 29 years,Total,10.1,
2006,Spain,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2006,Spain,Males,Percentage,From 15 to 19 years,Reporting country,23.5,
2006,Spain,Males,Percentage,From 15 to 19 years,Total,23.8,
2006,Spain,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,10.4,u
2006,Spain,Males,Percentage,From 15 to 24 years,Reporting country,15.1,
2006,Spain,Males,Percentage,From 15 to 24 years,Total,15,
2006,Spain,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,11,u
2006,Spain,Males,Percentage,From 15 to 29 years,Reporting country,11,
2006,Spain,Males,Percentage,From 15 to 29 years,Total,11.1,
2006,Spain,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,11.4,u
2006,Spain,Males,Percentage,From 20 to 24 years,Reporting country,12.6,
2006,Spain,Males,Percentage,From 20 to 24 years,Total,12.3,
2006,Spain,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,11.3,u
2006,Spain,Males,Percentage,From 20 to 29 years,Reporting country,9.6,
2006,Spain,Males,Percentage,From 20 to 29 years,Total,9.6,
2006,Spain,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,11.3,u
2006,Spain,Males,Percentage,From 25 to 29 years,Reporting country,7.7,
2006,Spain,Males,Percentage,From 25 to 29 years,Total,7.9,
2006,Spain,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2006,Spain,Females,Percentage,From 15 to 19 years,Reporting country,36.7,
2006,Spain,Females,Percentage,From 15 to 19 years,Total,36.7,
2006,Spain,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2006,Spain,Females,Percentage,From 15 to 24 years,Reporting country,21.5,
2006,Spain,Females,Percentage,From 15 to 24 years,Total,21.5,
2006,Spain,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,11.1,u
2006,Spain,Females,Percentage,From 15 to 29 years,Reporting country,16.2,
2006,Spain,Females,Percentage,From 15 to 29 years,Total,16.4,
2006,Spain,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2006,Spain,Females,Percentage,From 20 to 24 years,Reporting country,17.8,
2006,Spain,Females,Percentage,From 20 to 24 years,Total,17.7,
2006,Spain,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,10.7,u
2006,Spain,Females,Percentage,From 20 to 29 years,Reporting country,14.3,
2006,Spain,Females,Percentage,From 20 to 29 years,Total,14.5,
2006,Spain,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,12.4,u
2006,Spain,Females,Percentage,From 25 to 29 years,Reporting country,12.2,
2006,Spain,Females,Percentage,From 25 to 29 years,Total,12.6,
2006,France,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2006,France,Total,Percentage,From 15 to 19 years,Reporting country,28.6,
2006,France,Total,Percentage,From 15 to 19 years,Total,28.8,
2006,France,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2006,France,Total,Percentage,From 15 to 24 years,Reporting country,20.8,
2006,France,Total,Percentage,From 15 to 24 years,Total,21.3,
2006,France,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,18.9,u
2006,France,Total,Percentage,From 15 to 29 years,Reporting country,14.9,
2006,France,Total,Percentage,From 15 to 29 years,Total,15.3,
2006,France,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2006,France,Total,Percentage,From 20 to 24 years,Reporting country,18.7,
2006,France,Total,Percentage,From 20 to 24 years,Total,19.3,
2006,France,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,19.1,u
2006,France,Total,Percentage,From 20 to 29 years,Reporting country,13.3,
2006,France,Total,Percentage,From 20 to 29 years,Total,13.9,
2006,France,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2006,France,Total,Percentage,From 25 to 29 years,Reporting country,9.4,
2006,France,Total,Percentage,From 25 to 29 years,Total,10,
2006,France,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2006,France,Males,Percentage,From 15 to 19 years,Reporting country,25.5,
2006,France,Males,Percentage,From 15 to 19 years,Total,25.8,
2006,France,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2006,France,Males,Percentage,From 15 to 24 years,Reporting country,20,
2006,France,Males,Percentage,From 15 to 24 years,Total,20.4,
2006,France,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2006,France,Males,Percentage,From 15 to 29 years,Reporting country,14.8,
2006,France,Males,Percentage,From 15 to 29 years,Total,15,
2006,France,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2006,France,Males,Percentage,From 20 to 24 years,Reporting country,18.3,
2006,France,Males,Percentage,From 20 to 24 years,Total,18.7,
2006,France,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2006,France,Males,Percentage,From 20 to 29 years,Reporting country,13.4,
2006,France,Males,Percentage,From 20 to 29 years,Total,13.6,
2006,France,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2006,France,Males,Percentage,From 25 to 29 years,Reporting country,9.8,
2006,France,Males,Percentage,From 25 to 29 years,Total,10.1,
2006,France,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2006,France,Females,Percentage,From 15 to 19 years,Reporting country,33.5,
2006,France,Females,Percentage,From 15 to 19 years,Total,33.7,
2006,France,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2006,France,Females,Percentage,From 15 to 24 years,Reporting country,21.9,
2006,France,Females,Percentage,From 15 to 24 years,Total,22.5,
2006,France,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2006,France,Females,Percentage,From 15 to 29 years,Reporting country,15,
2006,France,Females,Percentage,From 15 to 29 years,Total,15.7,
2006,France,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2006,France,Females,Percentage,From 20 to 24 years,Reporting country,19.3,
2006,France,Females,Percentage,From 20 to 24 years,Total,20.1,
2006,France,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2006,France,Females,Percentage,From 20 to 29 years,Reporting country,13.3,
2006,France,Females,Percentage,From 20 to 29 years,Total,14.1,
2006,France,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2006,France,Females,Percentage,From 25 to 29 years,Reporting country,9,
2006,France,Females,Percentage,From 25 to 29 years,Total,10,
2006,Croatia,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,bc
2006,Croatia,Total,Percentage,From 15 to 19 years,Reporting country,42.4,bu
2006,Croatia,Total,Percentage,From 15 to 19 years,Total,42.7,bu
2006,Croatia,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,bu
2006,Croatia,Total,Percentage,From 15 to 24 years,Reporting country,28.8,b
